latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
7.1832,29.76752,331.78,0.5,0.41,2023-01-01,1107,N,VIIRS,l,2,302.9,22.37,D,0
6.77523,26.93576,331.19,0.51,0.49,2023-01-01,1107,N,VIIRS,l,2,303.19,3.81,D,0
6.68959,26.44217,350.54,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,298.42,9.7,D,0
6.68873,26.43723,334.07,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,297.61,7.29,D,0
6.779,26.9305,339.68,0.51,0.49,2023-01-01,1107,N,VIIRS,n,2,304.64,5.29,D,0
6.69603,26.45131,346.83,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,298.81,9.28,D,0
7.57527,31.71965,335.3,0.41,0.37,2023-01-01,1107,N,VIIRS,n,2,305.08,5.64,D,0
6.90872,27.66089,340.88,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,305.29,4.66,D,0
6.84367,27.27987,332.43,0.48,0.48,2023-01-01,1107,N,VIIRS,l,2,303.95,2.19,D,0
6.78432,26.93424,345.85,0.51,0.49,2023-01-01,1107,N,VIIRS,n,2,304.98,5.29,D,0
6.73547,26.65115,337.19,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,302.74,4.36,D,0
6.67357,26.2941,330.32,0.57,0.52,2023-01-01,1107,N,VIIRS,n,2,282.14,8.39,D,0
6.67267,26.28891,342.29,0.57,0.52,2023-01-01,1107,N,VIIRS,n,2,276.43,8.39,D,0
7.77346,32.96912,331.34,0.39,0.36,2023-01-01,1107,N,VIIRS,l,2,306.21,1.79,D,0
7.71269,32.57567,343.99,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,316.4,57.59,D,0
7.57869,31.71911,342.26,0.41,0.37,2023-01-01,1107,N,VIIRS,n,2,304.45,16.96,D,0
7.26068,29.74247,351.69,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,306.2,29.49,D,0
7.25993,29.73791,354.67,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,308.67,91.85,D,0
7.23574,29.59056,349.21,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,301.25,11.01,D,0
6.9948,28.14334,333.4,0.42,0.45,2023-01-01,1107,N,VIIRS,l,2,308.15,2.84,D,0
6.78886,26.93346,330.53,0.51,0.49,2023-01-01,1107,N,VIIRS,l,2,303.08,4.25,D,0
6.73928,26.64552,336.44,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,302.74,4.16,D,0
6.70629,26.45464,330.3,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,295.08,5.92,D,0
7.71603,32.57515,349.24,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,315.03,57.59,D,0
7.26593,29.75096,341.42,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,304.15,14.23,D,0
7.26518,29.74641,355.16,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,313.51,29.49,D,0
7.26444,29.74186,345.52,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,308.01,29.49,D,0
7.26369,29.7373,343.15,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,307.76,91.85,D,0
7.19674,29.32981,342.88,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,306.02,13.62,D,0
6.70926,26.44384,335.51,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,294.68,8.23,D,0
7.26294,29.73273,367,0.51,0.41,2023-01-01,1107,N,VIIRS,l,2,335.4,91.85,D,0
7.71938,32.57463,341.89,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,307.42,13.79,D,0
7.27043,29.7549,350.37,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,307.06,22.85,D,0
7.26969,29.75035,350.21,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,309.09,22.85,D,0
7.26746,29.73669,351.88,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,314.86,57.13,D,0
6.71228,26.43324,345.02,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,292.28,6.25,D,0
6.46227,24.99814,334.31,0.35,0.57,2023-01-01,1107,N,VIIRS,n,2,302.41,3.53,D,0
7.27196,29.74063,367,0.5,0.41,2023-01-01,1107,N,VIIRS,h,2,306.16,30.3,D,0
6.49227,25.13858,367,0.34,0.56,2023-01-01,1107,N,VIIRS,h,2,299.74,10.72,D,0
7.27271,29.74519,352.46,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,308.97,30.3,D,0
7.27122,29.73608,343.49,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,300.86,57.13,D,0
6.71868,26.4423,336.71,0.55,0.51,2023-01-01,1107,N,VIIRS,n,2,292.15,10.56,D,0
6.49283,25.14175,330.23,0.34,0.56,2023-01-01,1107,N,VIIRS,n,2,296.79,9.26,D,0
6.49172,25.13544,356.13,0.34,0.56,2023-01-01,1107,N,VIIRS,n,2,296.27,10.72,D,0
5.87085,21.66958,334.62,0.6,0.71,2023-01-01,1107,N,VIIRS,n,2,293.85,3.67,D,0
6.00101,22.34878,367,0.54,0.68,2023-01-01,1107,N,VIIRS,h,2,295.81,13.07,D,0
7.27795,29.75369,337.65,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,306.23,9.52,D,0
7.27721,29.74913,352.27,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,306.31,9.52,D,0
6.4991,25.14721,331.83,0.34,0.56,2023-01-01,1107,N,VIIRS,n,2,297.98,3.83,D,0
6.49855,25.14408,338.06,0.34,0.56,2023-01-01,1107,N,VIIRS,n,2,297.29,4.35,D,0
6.02817,22.49896,329.56,0.52,0.67,2023-01-01,1107,N,VIIRS,n,2,298.08,3.46,D,0
5.90074,21.76003,330.71,0.59,0.7,2023-01-01,1107,N,VIIRS,n,2,292.2,6.03,D,0
6.85903,27.18196,336.62,0.49,0.49,2023-01-01,1107,N,VIIRS,n,2,304.66,5.29,D,0
6.75443,26.53836,339.78,0.54,0.51,2023-01-01,1107,N,VIIRS,n,2,302.07,5.79,D,0
7.29601,29.7461,367,0.5,0.41,2023-01-01,1107,N,VIIRS,h,2,333.88,121.05,D,0
8.08694,34.84063,334.07,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,302.6,3.91,D,0
7.29748,29.75521,348.93,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,305.19,12.37,D,0
7.29674,29.75065,352.04,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,318.47,121.05,D,0
7.27368,29.60826,338.95,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,298.99,5.35,D,0
6.03906,22.38177,331.23,0.53,0.67,2023-01-01,1107,N,VIIRS,n,2,298.33,4.28,D,0
8.09246,34.85455,336.68,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,301.46,3.31,D,0
8.09085,34.84373,341.64,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,302.95,4.91,D,0
6.41774,24.23398,340.44,0.39,0.6,2023-01-01,1107,N,VIIRS,n,2,299.97,6.84,D,0
6.41712,24.23037,355.93,0.4,0.6,2023-01-01,1107,N,VIIRS,n,2,300.39,5.66,D,0
6.41651,24.22681,354.04,0.4,0.6,2023-01-01,1107,N,VIIRS,n,2,300.65,5.66,D,0
7.32923,29.71264,331.94,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,298.67,4.17,D,0
7.3285,29.70806,335.54,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,302.41,5.27,D,0
7.26076,29.28472,341.8,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,300.03,8.93,D,0
6.60639,25.31078,338.01,0.33,0.55,2023-01-01,1107,N,VIIRS,n,2,301.2,2.52,D,0
6.42203,24.22602,332.87,0.4,0.6,2023-01-01,1107,N,VIIRS,n,2,299.18,5.66,D,0
7.33227,29.70745,330.94,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,300.64,3.42,D,0
6.99395,27.6127,346.1,0.46,0.47,2023-01-01,1107,N,VIIRS,n,2,307.63,5.13,D,0
5.95392,21.49309,338.38,0.61,0.71,2023-01-01,1107,N,VIIRS,n,2,294.36,4.94,D,0
6.43305,24.22428,367,0.4,0.6,2023-01-01,1107,N,VIIRS,h,2,301.68,13.8,D,0
7.34546,29.76609,355.41,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,308.14,33.89,D,0
6.67183,25.63839,338.17,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,286.01,7.43,D,0
6.66892,25.62098,337.3,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,285.91,8.83,D,0
7.34921,29.76548,367,0.5,0.41,2023-01-01,1107,N,VIIRS,h,2,309.52,30.99,D,0
7.34849,29.76094,330.66,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,300.4,13.36,D,0
7.00738,27.64051,331.87,0.46,0.47,2023-01-01,1107,N,VIIRS,n,2,305.29,3.62,D,0
6.67776,25.64322,338.96,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,283.73,15.92,D,0
6.67681,25.63753,341.64,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,286.1,15.21,D,0
7.35297,29.76487,356.77,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,304.23,30.99,D,0
7.05043,27.87823,346.12,0.44,0.46,2023-01-01,1107,N,VIIRS,n,2,305.2,6.41,D,0
7.01169,27.63977,348.04,0.46,0.47,2023-01-01,1107,N,VIIRS,n,2,305.89,3.62,D,0
7.01101,27.6356,334.76,0.46,0.47,2023-01-01,1107,N,VIIRS,n,2,305.85,3.62,D,0
7.4278,30.21445,345.29,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,303.5,8.28,D,0
7.42712,30.21016,332.83,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,304.53,5.4,D,0
7.35744,29.7688,352.38,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,306.37,11.77,D,0
7.35672,29.76426,347.74,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,304.73,11.77,D,0
7.43146,30.21386,330.62,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,300.72,8.28,D,0
7.43078,30.20956,335.69,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,304.32,5.4,D,0
7.34964,29.76664,351.84,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,303.32,21.82,D,0
7.3489,29.76211,343.65,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,307.05,31.17,D,0
7.42721,30.21528,334.23,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,301.63,5.29,D,0
7.42651,30.211,335.77,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,304.4,5.14,D,0
7.3534,29.76604,349.78,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,304.63,21.82,D,0
7.43087,30.2147,329.82,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,300.34,4.02,D,0
7.43017,30.21041,344.89,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,304.5,9.63,D,0
7.3579,29.76996,343.44,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,303.96,9.38,D,0
7.35715,29.76543,341,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,305.56,9.38,D,0
7.17104,28.64832,340.92,0.39,0.44,2023-01-01,1107,N,VIIRS,n,2,298.1,2.14,D,0
7.03811,27.86408,330.66,0.44,0.46,2023-01-01,1107,N,VIIRS,l,2,305.44,1.66,D,0
6.99512,27.6128,343.71,0.46,0.47,2023-01-01,1107,N,VIIRS,n,2,307.49,4.07,D,0
6.64835,25.62193,352.18,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,289.75,17.87,D,0
6.64329,25.59332,352.58,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,291.47,12.5,D,0
6.65029,25.60386,335.92,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,290.72,11.72,D,0
7.48878,30.52503,346.77,0.46,0.39,2023-01-01,1107,N,VIIRS,n,2,298.55,6.23,D,0
7.36391,29.75969,334.04,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,302.13,6.1,D,0
7.04928,27.8784,331.58,0.44,0.46,2023-01-01,1107,N,VIIRS,n,2,304.17,4.06,D,0
7.00876,27.64055,338.79,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,305.39,4.95,D,0
6.66036,25.63181,333.62,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,285.63,6.45,D,0
6.60391,25.31201,344.85,0.33,0.55,2023-01-01,1107,N,VIIRS,n,2,302.08,4.44,D,0
8.09918,34.42889,344.47,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,310,24.8,D,0
7.05419,27.88163,332,0.44,0.46,2023-01-01,1107,N,VIIRS,l,2,306.38,4.06,D,0
7.05352,27.8777,345.45,0.44,0.46,2023-01-01,1107,N,VIIRS,n,2,307.3,4.06,D,0
7.01307,27.63982,341.74,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,304.87,4.95,D,0
7.01236,27.63566,353.01,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,306.82,4.95,D,0
6.41723,24.23289,343.02,0.39,0.6,2023-01-01,1107,N,VIIRS,n,2,299.88,7.64,D,0
6.41658,24.22928,354.99,0.39,0.6,2023-01-01,1107,N,VIIRS,n,2,300.32,4.79,D,0
6.41595,24.22574,337.8,0.39,0.6,2023-01-01,1107,N,VIIRS,n,2,298.99,4.79,D,0
8.10253,34.42838,331.86,0.39,0.36,2023-01-01,1107,N,VIIRS,l,2,306.18,3.94,D,0
7.37216,29.76302,349.78,0.5,0.41,2023-01-01,1107,N,VIIRS,n,2,306.14,20.17,D,0
6.3709,23.14276,367,0.47,0.64,2023-01-01,1107,N,VIIRS,h,2,299.46,13.32,D,0
8.20843,34.27509,334.15,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,302.61,1.81,D,0
8.2079,34.27156,330.11,0.39,0.36,2023-01-01,1107,N,VIIRS,l,2,301.44,1.82,D,0
7.56588,30.14615,337.15,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,303.12,125.15,D,0
7.56449,30.13752,352.37,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,305.63,58.95,D,0
7.42773,29.29679,335.02,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,303.06,4.24,D,0
7.42142,29.25826,345.56,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,313.52,52.44,D,0
7.3982,29.1168,336.59,0.55,0.42,2023-01-01,1107,N,VIIRS,l,2,307.57,8.02,D,0
6.37318,23.15544,351.02,0.47,0.64,2023-01-01,1107,N,VIIRS,n,2,298.64,10.63,D,0
6.37243,23.15126,328.61,0.47,0.64,2023-01-01,1107,N,VIIRS,l,2,298.96,8.15,D,0
6.37168,23.14708,329.21,0.47,0.64,2023-01-01,1107,N,VIIRS,n,2,298.59,8.15,D,0
6.37012,23.13838,350.14,0.47,0.64,2023-01-01,1107,N,VIIRS,n,2,295.5,13.32,D,0
6.98997,26.65278,367,0.53,0.5,2023-01-01,1107,N,VIIRS,h,2,304.49,16.45,D,0
7.56746,30.13262,341.58,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,302.45,58.95,D,0
7.42607,29.26246,337.72,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,305.3,52.44,D,0
7.00055,26.71484,340.79,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,303.59,4.05,D,0
6.99079,26.65754,335.06,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,300.73,6.23,D,0
8.56137,36.63082,347.74,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,294.12,10.33,D,0
7.57944,30.18366,344.46,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,303.77,4.74,D,0
7.57321,30.14497,341.52,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,302.77,7.79,D,0
7.57251,30.14066,347.09,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,303.2,7.79,D,0
7.57182,30.13635,332.07,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,300.82,5.04,D,0
7.44092,29.32911,337.65,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,307.4,6.71,D,0
7.17874,27.74324,337.98,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,307.16,4.26,D,0
7.17739,27.73516,343.62,0.45,0.47,2023-01-01,1107,N,VIIRS,n,2,307.25,8.73,D,0
7.00594,26.71874,340.75,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,302.18,9.12,D,0
7.00514,26.71401,342.72,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,304.39,9.12,D,0
6.99541,26.65683,331.79,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,301.7,5.11,D,0
6.81711,25.61634,348.2,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,290.38,14.52,D,0
6.23817,22.29812,367,0.54,0.68,2023-01-01,1107,N,VIIRS,h,2,296.38,7.78,D,0
7.87814,32.04744,345.3,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,291.64,19.38,D,0
7.58378,30.18736,336.49,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,303.01,4.74,D,0
7.58309,30.18307,337.3,0.47,0.4,2023-01-01,1107,N,VIIRS,n,2,306.18,4.74,D,0
7.57618,30.14007,339.81,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,301.62,7.79,D,0
7.44477,29.32848,344.46,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,306.98,6.71,D,0
7.44399,29.3237,335.72,0.53,0.42,2023-01-01,1107,N,VIIRS,l,2,306.3,6.71,D,0
7.37716,28.91508,341.44,0.56,0.43,2023-01-01,1107,N,VIIRS,n,2,308.57,6.13,D,0
7.00487,26.68456,349.12,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,304.31,8.49,D,0
7.88265,32.05415,340.74,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,288.25,12.39,D,0
7.44861,29.32786,356.18,0.53,0.42,2023-01-01,1107,N,VIIRS,n,2,305.52,35.68,D,0
7.01432,26.71242,336.72,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,303.05,6.5,D,0
6.06146,21.28228,335.86,0.63,0.72,2023-01-01,1107,N,VIIRS,n,2,295.07,4.32,D,0
7.00847,26.64981,367,0.53,0.5,2023-01-01,1107,N,VIIRS,h,2,303.2,39.84,D,0
8.30927,34.83572,334.47,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,300.82,4.69,D,0
7.88659,32.05724,347.53,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,292.73,12.39,D,0
7.40313,29.02439,342.5,0.55,0.43,2023-01-01,1107,N,VIIRS,n,2,306.81,8.26,D,0
7.07036,27.01679,348.85,0.5,0.49,2023-01-01,1107,N,VIIRS,n,2,306.36,13.28,D,0
7.06961,27.01233,335.88,0.5,0.49,2023-01-01,1107,N,VIIRS,n,2,303.34,2.74,D,0
7.00767,26.64508,357.09,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,306.01,39.84,D,0
7.00687,26.64033,340.31,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,306.18,46.55,D,0
6.84267,25.67585,341.51,0.62,0.54,2023-01-01,1107,N,VIIRS,n,2,291.88,6.33,D,0
6.83401,25.62535,331.47,0.63,0.54,2023-01-01,1107,N,VIIRS,n,2,292.42,6.61,D,0
7.01388,26.65374,350.42,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,302.46,12.24,D,0
7.01309,26.649,355.41,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,304.22,12.29,D,0
7.01228,26.64425,355.85,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,302.37,12.29,D,0
7.01148,26.63948,343.39,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,298.64,7.7,D,0
6.83996,25.63026,335.61,0.62,0.54,2023-01-01,1107,N,VIIRS,n,2,291.63,8.98,D,0
6.73127,24.96665,367,0.35,0.57,2023-01-01,1107,N,VIIRS,h,2,305.13,9.83,D,0
7.59291,30.15063,343.76,0.48,0.4,2023-01-01,1107,N,VIIRS,n,2,304.57,7.52,D,0
7.07255,26.97465,336.17,0.5,0.49,2023-01-01,1107,N,VIIRS,n,2,305.86,2.82,D,0
7.0185,26.65295,350.51,0.53,0.5,2023-01-01,1107,N,VIIRS,n,2,300.91,12.24,D,0
7.14252,26.75047,338.51,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,303.57,4.67,D,0
7.14017,26.73652,337.38,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,300.94,9.45,D,0
7.13857,26.72701,339.94,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,297.04,32.18,D,0
6.09771,20.78244,335.93,0.68,0.74,2023-01-01,1107,N,VIIRS,n,2,295.57,6.03,D,0
7.14631,26.74504,367,0.52,0.5,2023-01-01,1107,N,VIIRS,h,2,302.49,8.77,D,0
8.03834,32.2724,332.5,0.4,0.37,2023-01-01,1107,N,VIIRS,l,2,303.16,3.91,D,0
8.03613,32.25809,330.68,0.4,0.37,2023-01-01,1107,N,VIIRS,l,2,300.71,2.83,D,0
7.14788,26.75439,338.95,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,304.12,6.94,D,0
7.14709,26.7497,344.56,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,299.83,6.94,D,0
7.14553,26.74041,331.95,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,299.5,8.77,D,0
6.23155,21.48569,338.14,0.61,0.71,2023-01-01,1107,N,VIIRS,n,2,295.01,6.09,D,0
7.15561,26.77242,367,0.52,0.5,2023-01-01,1107,N,VIIRS,h,2,304.85,9.85,D,0
7.15325,26.75837,367,0.52,0.5,2023-01-01,1107,N,VIIRS,h,2,301.86,13.8,D,0
8.36191,34.37399,337.88,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,302.7,3.84,D,0
8.04059,32.26472,337.58,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,304.23,4.09,D,0
8.04004,32.26115,334.3,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,302.49,2.83,D,0
8.02227,32.14634,336.52,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,302.36,4.81,D,0
7.15483,26.76778,348.14,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,302.91,9.85,D,0
7.15405,26.76314,349.88,0.52,0.5,2023-01-01,1107,N,VIIRS,n,2,302.25,13.8,D,0
8.36632,34.38058,347.15,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,303.03,5.37,D,0
8.04395,32.2642,336.92,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,304.87,4.46,D,0
8.0434,32.26062,347.78,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,304.67,8.77,D,0
6.55659,23.24661,343.58,0.46,0.63,2023-01-01,1107,N,VIIRS,n,2,297.6,6.82,D,0
8.04731,32.26367,342.88,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,304.91,4.46,D,0
7.6299,29.61253,334.46,0.51,0.41,2023-01-01,1107,N,VIIRS,l,2,304.48,9.15,D,0
8.05122,32.26672,336.84,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,305.02,4.52,D,0
7.63808,29.63941,333.4,0.51,0.41,2023-01-01,1107,N,VIIRS,l,2,306.37,2.73,D,0
7.6322,29.60273,335.29,0.51,0.41,2023-01-01,1107,N,VIIRS,l,2,305.67,6.62,D,0
6.46628,22.66128,330.01,0.5,0.66,2023-01-01,1107,N,VIIRS,n,2,295.88,3.34,D,0
8.05513,32.26978,340.42,0.4,0.37,2023-01-01,1107,N,VIIRS,n,2,303.52,5.7,D,0
7.63598,29.60212,341.85,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,302.88,6.62,D,0
8.0607,32.28355,338.31,0.39,0.37,2023-01-01,1107,N,VIIRS,n,2,306.32,4.13,D,0
8.05904,32.27282,332.29,0.4,0.37,2023-01-01,1107,N,VIIRS,l,2,302.76,1.78,D,0
7.64195,29.61528,352.89,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,306.94,14.3,D,0
7.63902,29.5969,351.14,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,303.6,8.42,D,0
7.64718,29.62384,337.06,0.51,0.41,2023-01-01,1107,N,VIIRS,l,2,307.53,18.74,D,0
7.64645,29.61925,350.29,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,309.04,18.74,D,0
7.64572,29.61466,338.45,0.51,0.41,2023-01-01,1107,N,VIIRS,n,2,304.47,14.3,D,0
7.57545,29.17537,347.97,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,309.52,40.43,D,0
7.57467,29.17049,335.77,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,304.47,24.74,D,0
7.58322,29.19902,347.38,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,308.19,35.81,D,0
7.57933,29.17473,337.38,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,308.36,6.68,D,0
7.58631,29.19354,338.63,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,306.2,35.81,D,0
7.58398,29.17896,339.75,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,309.51,6.68,D,0
7.58009,29.19662,352.72,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,314.85,39.58,D,0
7.57685,29.17722,336.19,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,305.06,9.58,D,0
7.57604,29.17237,347.94,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,309.12,35.74,D,0
8.38873,34.28615,338.22,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,303.56,5.93,D,0
7.58396,29.19599,356.45,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,308.22,39.58,D,0
7.58153,29.18145,339.43,0.54,0.42,2023-01-01,1107,N,VIIRS,n,2,306.92,9.58,D,0
7.96582,31.51625,350.22,0.41,0.37,2023-01-01,1107,N,VIIRS,n,2,306.96,16.63,D,0
7.58702,29.19053,332.3,0.54,0.42,2023-01-01,1107,N,VIIRS,l,2,305.91,5.78,D,0
6.90227,24.74284,348.09,0.36,0.57,2023-01-01,1107,N,VIIRS,n,2,295.62,13.51,D,0
6.91087,24.76116,367,0.36,0.57,2023-01-01,1107,N,VIIRS,h,2,299.18,8.23,D,0
6.90867,24.74845,367,0.36,0.57,2023-01-01,1107,N,VIIRS,h,2,294.45,18.81,D,0
6.90811,24.74525,367,0.36,0.57,2023-01-01,1107,N,VIIRS,h,2,293.55,18.81,D,0
8.20316,32.65989,355.35,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,304.02,3.99,D,0
8.20262,32.65637,337.96,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,303.41,8.43,D,0
8.20208,32.65285,339.17,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,301.3,8.43,D,0
8.20153,32.64933,332.83,0.39,0.36,2023-01-01,1107,N,VIIRS,n,2,300.83,22.8,D,0
7.10364,25.88292,337.89,0.59,0.53,2023-01-01,1107,N,VIIRS,n,2,293.2,7.76,D,0
7.10274,25.87761,339.83,0.59,0.53,2023-01-01,1107,N,VIIRS,n,2,293.86,8.13,D,0
7.10184,25.87234,340.5,0.6,0.53,2023-01-01,1107,N,VIIRS,n,2,296.77,8.13,D,0
7.10092,25.867,342.06,0.6,0.53,2023-01-01,1107,N,VIIRS,n,2,298.35,8.49,D,0
7.09249,25.81754,331.48,0.6,0.53,2023-01-01,1107,N,VIIRS,n,2,295.3,4.62,D,0
